start -> translation: (0.96, 0.492, 0.05)| rotation: (0.0, 0.0, 1.0, 0.0)
x: 0.0, y: 0.0
x: 0.89693472, y: 0.0
x: 1.1387838000000001, y: 0.0
x: 2.0367547200000002, y: 0.0
x: 3.01554924, y: 0.0
x: 3.547840598674645, y: -0.0127182381859084
x: 3.547835368925922, y: -0.01271835203152389
x: 2.856830148460703, y: 0.09807519264464784
x: 2.3945785768994994, y: 0.6359643634677288
x: 2.4812099764134086, y: 1.3493442027704
x: 3.065101106363122, y: 1.9139340513042193
x: 3.6609685814733113, y: 2.2116529512715943
x: 3.759209268314633, y: 2.341180061266277
x: 3.94508286713335, y: 3.217583101999469
x: 4.465300130045544, y: 3.6873445425309743
x: 5.148936115192971, y: 3.6148314297755464
x: 5.446497464717121, y: 3.34683205413421
x: 6.095450003295701, y: 3.2316906557513705
x: 6.738811361407144, y: 2.9065283469082317
x: 6.828480166500716, y: 2.285526043822159
x: 6.614659865221469, y: 2.044915119804468
x: 6.609379506881189, y: 2.5312372550487874
x: 6.891344495947297, y: 2.9635264103025056
x: 6.918350280355407, y: 3.1691441751372755
x: 6.883069691852127, y: 3.9187983755694744
x: 7.233319114681798, y: 4.263849022256117
x: 7.955233969310651, y: 3.9401290920722953
x: 8.287154078379313, y: 3.512570037982394
x: 8.211440233751715, y: 2.740942427671453
x: 7.972494189440046, y: 2.262894614636282
x: 7.802702397443782, y: 1.655384757157386
x: 7.588227023079427, y: 0.7659127249369934
x: 7.419169313749815, y: 0.06481217139325944
x: 7.544750492979738, y: -0.08440915134248136
x: 7.992290827821913, y: -0.29695294075077344
x: 8.203326368936738, y: -0.40246592528943126
x: 8.515549098887318, y: -0.3882531029975324
x: 8.713068653703349, y: 0.2973225142915731
x: 8.968092086260388, y: 1.2382311610808363
x: 9.215279065329137, y: 2.150129798987146
x: 9.278067737948927, y: 2.381754197939315
x: 9.32252581977508, y: 2.5457724694957413
x: 8.730774440619891, y: 2.671334417587377
x: 8.265852182047462, y: 2.932541077490848
x: 8.383011331040853, y: 3.6785603509301326
x: 8.567270806908263, y: 4.471321956829354
x: 8.82366179762669, y: 5.424204400674117
x: 8.95787800168052, y: 5.923008994271783
x: 8.781432502760463, y: 5.8728031929076625
x: 8.588591543260256, y: 5.494837470260981
x: 8.348592238460709, y: 4.56454718524086
x: 8.084527024788178, y: 4.096291215062985
x: 7.3704045958933495, y: 4.10996297220587
x: 6.680603358785432, y: 4.478972670856277
x: 6.299457272448585, y: 4.7528077875783135
x: 5.664600881298643, y: 4.662117268022195
x: 4.980311199282447, y: 4.7391672777629665
x: 4.549205687221858, y: 5.272338929408897
x: 4.615281987208833, y: 5.937687699306653
x: 5.017010902483051, y: 6.333143246349942
x: 5.177933041364538, y: 6.703242881456091
x: 5.038593032115357, y: 6.8243788952602165
x: 4.890827203810553, y: 6.8006302205072675
x: 4.538072419611326, y: 6.413703273635605
x: 4.354826957590755, y: 5.9027994021162895
x: 4.09488499772205, y: 4.996394615602501
x: 3.840728918165976, y: 4.110321114298312
x: 3.529280894979307, y: 3.4834878155502196
x: 2.90275480819525, y: 3.24945174644591
x: 2.2567343561883466, y: 3.600910343902795
x: 2.0834937050942965, y: 4.1009021769660965
x: 2.3905958545895363, y: 4.398488087773263
x: 2.459919004500137, y: 4.778686808871407
x: 2.6271531775257144, y: 5.718786271396789
x: 2.786239152255459, y: 6.61065793056472
x: 2.952660939873633, y: 7.337971337807496
x: 3.004191119607686, y: 7.534209523780959
x: 2.2653589950672237, y: 7.839933788890387
x: 1.9870555040588453, y: 7.954096471859514
x: 1.7668492247131946, y: 8.044431339421296
x: 1.2710917725906266, y: 8.144174664910036
x: 0.8393963029084522, y: 8.598611541111262
x: 1.1812306195765392, y: 9.14615983993814
x: 1.8787365066056747, y: 9.277792553686014
x: 2.4776878609958333, y: 8.84556184152916
x: 2.6479591532886393, y: 8.67738300248689
x: 3.2620743065844717, y: 8.436507347827558
x: 3.2648245731162264, y: 8.177643602672806
x: 3.265249255183988, y: 8.108616305112767
x: 3.421111151447913, y: 8.576551688069916
x: 3.4705636292769673, y: 8.894252032856553
x: 2.801473109057828, y: 9.281366411840882
x: 2.5727184330992983, y: 9.663285377925261
x: 2.254316618326854, y: 9.811430482023423
x: 1.7987314529942107, y: 9.524673737688698
x: 1.1111869146943014, y: 9.333978206868538
x: 0.8406652437180243, y: 9.573707981320466
x: 1.1267955109798502, y: 9.510742680015625
x: 0.9608588486203749, y: 8.901230734383473
x: 0.5458644201894463, y: 8.627081876956028
x: 0.30600023678497745, y: 8.123112500617472
x: 0.11478637736618176, y: 7.710072124078925
x: 0.2906545723632388, y: 7.26496072679472
x: 0.4945830896900818, y: 7.169421308821028
x: 1.2961897568339222, y: 7.196386932822879
x: 1.8052745617790518, y: 6.747430303921152
x: 1.985166193217547, y: 5.9878929038079916
x: 1.9193318617511224, y: 5.409840576773019
x: 1.6015330697094061, y: 4.779141057275116
x: 1.0892503801400035, y: 4.105937994856415
x: 0.5132671788914793, y: 4.186433389749862
x: 0.05856645363368894, y: 4.723459135959908
x: 0.15733181110693958, y: 5.44524970992004
x: 0.5995620105487057, y: 5.684450135587875
x: 0.6769613721815568, y: 5.6661223369071285
x: 0.4382695401971322, y: 5.867056393687356
x: 0.24222870981223749, y: 6.007265796036329
x: -0.007331526353156833, y: 6.156581802075445
x: -0.5464140357009739, y: 6.366211174581551
x: -0.7389668268874138, y: 5.978844063551476
x: -1.1502944125386283, y: 5.0863353750890266
x: -1.5549398969380321, y: 4.2083177409236
x: -1.391837316756407, y: 3.8712085955078064
x: -1.2189403780634056, y: 3.6949153175629528
x: -1.0509041720929477, y: 3.523579026267109
x: -0.44384872532085845, y: 3.3401392505292637
x: -0.16794042157579936, y: 3.5973966759377665
x: 0.3371252595974613, y: 3.9622361831815023
x: 0.8356531872142963, y: 3.6585640459059294
x: 1.1174437689555712, y: 3.0166759310996865
x: 0.8501614935524258, y: 2.3550868822502955
x: 0.32703285373259344, y: 2.0994910315399404
x: -0.09029324475879909, y: 1.8507945920990607
x: -0.7783206927440964, y: 1.6396982411204484
x: -1.3811389260063027, y: 2.0311336400864537
x: -1.800215663544494, y: 2.5724781764289038
x: -2.2735127479781676, y: 2.7207603264613023
x: -2.4948404136899165, y: 2.4962589831788855
x: -2.371344551227009, y: 2.3078348645473485
x: -2.0003959175175106, y: 1.9732466309790344
