start -> translation: (1.8, 6.3, 0.05)| rotation: (0.0, 0.0, 1.0, -1.57)
x: 0.0, y: 0.0
x: 0.3630374876362808, y: 0.16045340930184102
x: 0.4625037746472238, y: 0.6630020811084539
x: 0.6614951497542211, y: 1.234351550627549
x: 1.3580137522841083, y: 1.3228355937693321
x: 2.150978728460188, y: 1.2102986018859587
x: 2.7606774343405913, y: 1.0989665822216526
x: 3.0402163086146445, y: 0.5238674062862003
x: 2.718807003872971, y: -0.08079328462729314
x: 2.0421270335940616, y: -0.29585232285136964
x: 1.6756491485938998, y: -0.035139368942772614
x: 1.9531218713377818, y: -0.03470626031081035
x: 1.9821646284169745, y: -0.7314147428012537
x: 1.6138935131306422, y: -1.1440527083973393
x: 1.5795805476294353, y: -1.2916537775886026
x: 2.3553882149592664, y: -1.3917316334896914
x: 3.3240045602845596, y: -1.5018600628868064
x: 3.893766097211578, y: -1.5666459827088943
x: 4.002902049237581, y: -1.3136592618301257
x: 4.1006973683686425, y: -0.9013977237766974
x: 4.157017500547434, y: -0.663960831607452
x: 4.0277272534799575, y: -0.09432034787192053
x: 3.6124266225923853, y: 0.004445436226792867
x: 3.053583079767302, y: 0.25695415591255427
x: 3.17943423934669, y: 0.9878315892129734
x: 3.662142267981918, y: 1.4998561159155817
x: 4.372392621405185, y: 1.5128149407395743
x: 4.764599753556188, y: 1.2097380441139989
x: 5.365985149837344, y: 1.0143762051477643
x: 5.6974438750639465, y: 0.4006819007756212
x: 5.477593292729465, y: -0.3242685797427843
x: 5.217762748833067, y: -0.790671990280268
x: 5.406562030437081, y: -1.2008591747169988
x: 5.557219230488287, y: -1.3497730879816068
x: 5.786480312534724, y: -1.1937793230456106
x: 5.902995303314477, y: -0.7822108642292884
x: 5.969433875825373, y: -0.5475119320472175
x: 5.822442598859604, y: 0.17839410702165465
x: 5.73212074297193, y: 1.0093967120334413
x: 6.007479828346124, y: 1.5982597010598083
x: 6.098368941725366, y: 2.1256758827904174
x: 6.175174981984873, y: 2.543639848879038
x: 6.175212641393395, y: 2.543677819356996
x: 6.00032496446719, y: 1.9716401060059523
x: 5.486252414754861, y: 1.482750769884722
x: 4.77794493508896, y: 1.5534695392214535
x: 4.296202182233824, y: 2.108600707014113
x: 3.976017957465888, y: 2.827655999235799
x: 3.9580646530436767, y: 2.9660554977323184
x: 3.107512507009636, y: 3.173232052368614
x: 2.6227439168335063, y: 3.697769683017075
x: 2.673035521373869, y: 4.4059594594531735
x: 3.02119740166202, y: 4.771347909914178
x: 3.1272239561941606, y: 5.323688308872885
x: 3.396896199337123, y: 6.0524274040202215
x: 4.0367607457493495, y: 6.221025212828375
x: 4.265251843211755, y: 6.0279704614920435
x: 3.677356064162446, y: 5.950149085568918
x: 3.255111552782567, y: 6.162832354536013
x: 2.7192915377986937, y: 5.929945872262305
x: 2.100337604198948, y: 6.138556469741965
x: 2.1270452115037863, y: 6.4777216603359955
x: 2.148215845156991, y: 7.207431110291395
x: 2.491891671542896, y: 7.419208385200408
x: 3.3061100252737847, y: 7.487448932420837
x: 3.907880878601121, y: 7.3985162085606895
x: 4.148379977675129, y: 7.357799430493751
x: 4.845393319806166, y: 7.580528500457921
x: 5.570124314088828, y: 7.666899613888115
x: 6.070221459880016, y: 7.563909082159163
x: 6.174961476194162, y: 7.746193513595745
x: 6.253332379413508, y: 8.026836162504594
x: 6.157695868246255, y: 8.692152901287155
x: 5.67116228467435, y: 8.683124389020932
x: 4.6971999796157435, y: 8.641371176903995
x: 3.727277096606, y: 8.599745663662462
x: 3.140493863280697, y: 8.57458226716946
x: 3.088862574933311, y: 7.890125941286412
x: 2.8061695031227183, y: 7.531219667321693
x: 1.8881853998911464, y: 7.521021455230236
x: 0.9094212445103765, y: 7.513323612605646
x: 0.04546457441187826, y: 7.506517966281166
x: -0.04528630766229635, y: 7.469522287191529
x: 0.15203443484862228, y: 7.244661299452048
x: 0.8538541814712823, y: 7.322222011612432
x: 1.6959139999085828, y: 7.344475791806975
x: 2.0247576057501893, y: 7.17990277963533
x: 2.4893340166130176, y: 7.349209047925121
x: 3.288780542282883, y: 7.603143195374198
x: 4.01750113940883, y: 7.546772548386874
x: 4.291798351485811, y: 7.453478557653384
x: 5.077026335010653, y: 7.628687765256137
x: 5.805446168347934, y: 7.57098056049361
x: 6.076791057744177, y: 7.506383740581754
